episode,loss,steps,rewards
1,1.0092205755785109,500,-2486.999999999975
2,0.033875477886758744,500,-2294.9999999999773
3,0.014589107205625623,500,-2491.9999999999773
4,0.008355287960381248,500,-2549.999999999976
5,0.004628525560372509,500,-2549.999999999976
6,0.0027483904388936934,500,-2549.999999999976
7,0.0020590088521130383,500,-2549.999999999976
8,0.0017848509071482113,500,-2549.999999999976
9,0.001199727990970132,500,-2549.999999999976
10,0.001240178923440908,500,-2549.999999999976
11,0.13645603640947956,500,-2549.999999999976
12,0.014344282615347766,500,-2549.999999999976
13,0.01133450774315861,500,-2128.9999999999795
14,0.011013372094428632,500,-2054.9999999999814
15,0.010432845884759444,500,-2064.999999999981
16,0.007299084327707533,500,-2051.9999999999814
17,0.0057630032996530646,500,-2066.999999999981
18,0.004894091712150839,500,-2053.9999999999814
19,0.00935652032494545,500,-2056.9999999999814
20,0.0047155396181042305,500,-2052.9999999999814
21,0.2166556707834825,500,-2054.999999999976
22,0.010245175240605022,500,-1699.9999999999848
23,0.013481852324315697,500,-1671.9999999999818
24,0.0148398068913084,500,-1550.9999999999898
25,0.014589325732755242,500,-1550.9999999999898
26,0.010762261043746548,500,-1549.9999999999898
27,0.011009529438277241,500,-1551.9999999999898
28,0.0080440367647534,500,-1443.9999999999898
29,0.011732769816851943,500,-1158.0000000000018
30,0.011868271354760509,500,-1550.9999999999898
31,0.440540213088505,500,-1895.9999999999848
32,0.060484905330464245,500,-1767.9999999999834
33,0.03515977128013037,500,-1071.0000000000057
34,0.02368688078658306,500,-1055.0000000000066
35,0.018921262303250842,500,-1055.0000000000066
36,0.0189184522376745,500,-1055.0000000000066
37,0.01594380117894616,500,-1055.0000000000066
38,0.016629071513889357,500,-1550.9999999999898
39,0.015696886760531926,500,-1055.0000000000066
40,0.013839711485314182,500,-1055.0000000000066
41,0.2744062134064734,500,-1144.0000000000027
42,0.045416944260476155,500,-1558.9999999999895
43,0.025104768039775082,500,-1053.0000000000066
44,0.020516942545538767,500,-1060.0000000000061
45,0.020061136851552874,500,-1058.0000000000064
46,0.01825435343483696,500,-1056.0000000000064
47,0.012485207024845294,500,-1055.0000000000066
48,0.10346153504145332,500,-2797.999999999973
49,0.03408268248988316,500,-1069.000000000006
50,0.02020708858553553,500,-1056.0000000000064
51,0.5173515953915193,500,-584.0000000000058
52,0.048110140082775615,500,-1056.0000000000064
53,0.025251237880205734,500,-1040.0000000000073
54,0.022200059841270558,500,-614.0000000000066
55,0.017017854066973086,500,-964.0000000000075
56,0.012750408348278142,500,-929.0000000000078
57,0.01429893155087484,500,-985.0000000000077
58,0.009519845633185468,500,-909.0000000000073
59,0.010655910679139197,500,-996.0000000000074
60,0.016068457797460724,500,-726.0000000000056
61,0.2649238448990509,500,-674.0000000000059
62,0.0293424920134712,500,-560.0000000000053
63,0.02814119018550063,29,-28.800000000000026
64,0.05828357240767218,500,-562.0000000000053
65,0.07622357972801547,500,-595.000000000006
66,0.0395844106368022,500,-561.0000000000053
67,0.04364206236094469,500,-560.0000000000053
68,0.011690414319338743,500,-562.0000000000053
69,0.04771433134254767,500,-567.0000000000055
70,0.005884106289595365,500,-562.0000000000053
71,0.12290690496680327,200,-224.89999999999915
72,0.15539442364359274,500,-1568.9999999999893
73,0.02081774317165032,81,-85.99999999999989
74,0.11628189162584021,90,-95.89999999999984
75,0.15650977858003107,92,-98.09999999999982
76,0.016131246673176065,150,-161.8999999999995
77,0.009176083416593206,151,-163.9999999999995
78,0.11900304437368539,77,-81.59999999999991
79,0.0096576464275131,24,-23.30000000000002
80,0.22142403816730016,221,-239.9999999999991
81,0.7583813058833281,12,-10.100000000000003
82,0.7000272065401077,10,-7.9
83,0.3813428968191147,10,-7.9
84,1.4360676666623668,19,-25.80000000000002
85,0.9924591764807701,10,-7.9
86,0.44187581132758746,11,-9.000000000000002
87,0.582612673441569,12,-10.100000000000003
88,0.5812276628087548,17,-15.60000000000001
89,0.09115837683731859,11,-9.000000000000002
90,0.09195060875605453,11,-13.000000000000005
91,0.28022458675232803,11,-12.000000000000005
92,2.304725934158672,11,-9.000000000000002
93,1.152017051523382,11,-13.000000000000005
94,0.9596654226382574,12,-18.10000000000001
95,0.42194412257044744,39,-155.79999999999987
96,0.6031849160790443,10,-7.9
97,0.1368106074631214,10,-7.9
98,0.19829125925898552,10,-7.9
99,0.5638384505042008,14,-20.30000000000001
100,0.3295454867184162,10,-7.9
