episode,loss,steps,rewards
1,1.298798110678792,500,-1140.0000000000039
2,0.2844820964112878,500,-2056.9999999999814
3,0.24293561203032732,500,-2386.999999999976
4,0.09381424614414573,500,-2163.9999999999786
5,0.06165723938681185,500,-1553.9999999999898
6,0.05262374721653759,500,-1550.9999999999898
7,0.03181985876150429,500,-2110.99999999998
8,0.025523083964595572,500,-1550.9999999999898
9,0.02086528921802528,500,-1550.9999999999898
10,0.024734493771800772,500,-1550.9999999999898
11,0.18141947073489428,500,-1109.0000000000043
12,0.039082763030659405,500,-1228.999999999998
13,0.029281234005931765,500,-1011.0000000000084
14,0.02497113749780692,500,-1082.0000000000052
15,0.02016427420405671,500,-1097.0000000000048
16,0.018385800583171658,500,-1130.0000000000034
17,0.015101600331719965,500,-1067.000000000006
18,0.01678393923654221,500,-2049.9999999999814
19,0.014639903677161782,500,-1246.999999999997
20,0.010287361748924013,500,-1442.9999999999898
21,0.11894731937628239,500,-707.0000000000067
22,0.03837879075435922,500,-560.0000000000053
23,0.02346594306291081,500,-560.0000000000053
24,0.029735552296707674,14,-12.300000000000006
25,0.014788959824040325,180,-195.89999999999932
26,0.02830529714317982,358,-435.7000000000033
27,0.054691511884574655,46,-54.50000000000005
28,0.05117819805852544,71,-74.99999999999994
29,0.018783208878281023,13,-13.200000000000008
30,0.011599912424571812,10,-7.9
31,0.367830243714229,99,-141.79999999999964
32,0.12593254305937998,121,-157.9999999999995
33,0.05203754133544862,20,-22.90000000000002
34,0.07265663531995038,41,-42.00000000000004
35,0.14703358633674846,137,-148.59999999999957
36,0.08027162771858275,500,-560.0000000000053
37,0.043396672303234005,84,-89.29999999999987
38,0.044305609308907555,270,-293.9000000000001
39,0.03534646900056396,500,-573.0000000000056
40,0.01724037631208134,49,-51.800000000000054
41,0.3373485364839435,500,-587.0000000000058
42,0.12127613482114516,95,-143.39999999999972
43,0.10386280218760173,72,-89.09999999999987
44,0.0634839998163057,33,-33.20000000000003
45,0.05866682027200503,14,-12.300000000000006
46,0.06280170039584239,12,-10.100000000000003
47,0.07400511078802603,14,-14.30000000000001
48,0.036498284650345644,15,-13.400000000000007
49,0.024809152734550564,11,-9.000000000000002
50,0.18096409775316716,10,-7.9
51,2.3669148133351254,13,-12.200000000000005
52,1.5209165107120166,11,-10.000000000000002
53,0.6997333575378765,11,-13.000000000000005
54,0.6084018051624298,12,-12.100000000000003
55,0.46935572624206545,10,-7.9
56,0.45894103348255155,10,-7.9
57,0.27795201043287915,12,-13.100000000000003
58,0.333267380297184,10,-7.9
59,0.507922139763832,10,-7.9
60,0.2719820164144039,10,-7.9
61,3.4322692930698393,10,-7.9
62,0.9348624408245086,10,-7.9
63,0.7360734219352404,12,-12.100000000000003
64,0.454606768488884,10,-7.9
65,0.5313925565435336,13,-17.20000000000001
66,0.20781666561961173,10,-7.9
67,0.3387644423970154,14,-20.30000000000001
68,0.17182914093136786,10,-7.9
69,0.2842104971408844,10,-7.9
70,0.5399589896202087,10,-7.9
71,0.9206981320272792,11,-9.000000000000002
72,0.2567124938853085,500,-2549.999999999976
73,0.12319611266572425,47,-122.59999999999988
74,0.45142499208450315,10,-7.9
75,0.10785226492832105,12,-10.100000000000003
76,0.3462711084634066,10,-7.9
77,0.2475954432040453,10,-7.9
78,0.591945075683973,11,-9.000000000000002
79,0.19082647897303104,10,-7.9
80,0.29418564091126126,12,-10.100000000000003
81,2.087443786859512,10,-7.9
82,0.7198642879724503,10,-7.9
83,0.9041064327413385,11,-11.000000000000005
84,0.7139193415641785,10,-7.9
85,0.71271212534471,11,-11.000000000000005
86,0.23965197355300188,500,-2464.9999999999777
87,0.1737234372306954,11,-9.000000000000002
88,0.05790498796850443,10,-7.9
89,0.15981078129261733,10,-7.9
90,0.12128302603960037,10,-7.9
91,4.731505892493508,11,-11.000000000000005
92,2.4013357162475586,11,-9.000000000000002
93,2.2643356204032896,10,-7.9
94,0.9001704996282404,11,-11.000000000000005
95,1.0184949473901228,11,-9.000000000000002
96,0.6413811862468719,10,-7.9
97,0.34276094660162926,12,-12.100000000000003
98,0.21027970388531686,10,-7.9
99,0.3582447010737199,13,-19.20000000000001
100,0.6488430477678776,10,-7.9
