episode,loss,steps,rewards
1,0.12479406277835368,500,-1712.999999999987
2,0.14832361042499542,500,-2752.9999999999736
3,0.05177730842679739,500,-2643.999999999974
4,0.026175447195768357,500,-2549.999999999976
5,0.019277494076639413,500,-2147.999999999979
6,0.017451826948672533,500,-1089.000000000005
7,0.017131298366934063,500,-2049.9999999999814
8,0.009936992747709155,500,-2549.999999999976
9,0.011279805275611579,500,-2549.999999999976
10,0.00702973695518449,500,-1494.9999999999898
11,0.23472934805601836,500,-1495.9999999999905
12,0.052186849527060986,500,-2012.999999999976
13,0.028092846186831593,500,-885.0000000000082
14,0.02884553599357605,500,-1058.0000000000064
15,0.020242340674623847,500,-1751.9999999999839
16,0.023929608069360255,500,-1059.0000000000064
17,0.015852764336392284,500,-1310.9999999999934
18,0.013740053271874785,500,-1075.0000000000055
19,0.012813380812294781,500,-1057.0000000000064
20,0.013596918086521328,500,-1055.0000000000066
21,0.3256057775840163,500,-1063.0000000000061
22,0.04143214317969978,500,-1055.0000000000066
23,0.03552826938964426,500,-560.0000000000053
24,0.023556598700582982,500,-635.0000000000072
25,0.025666141524910927,500,-1055.0000000000066
26,0.012600480264984072,500,-1055.0000000000066
27,0.014898413422983139,500,-1055.0000000000066
28,0.011108374196570367,500,-1055.0000000000066
29,0.006048122396226973,500,-1055.0000000000066
30,0.006937738568289205,500,-1056.0000000000064
31,0.15556799500435592,500,-657.0000000000076
32,0.019799651162698866,500,-710.0000000000083
33,0.0146560126892291,500,-791.0000000000082
34,0.006359749375376851,500,-1055.0000000000066
35,0.007327653150889091,500,-1055.0000000000066
36,0.005008920678519644,500,-1055.0000000000066
37,0.0025503363950410856,500,-957.0000000000069
38,0.007772016868693754,500,-2049.9999999999814
39,0.007149783418979496,500,-1334.9999999999923
40,0.004679943030932918,500,-652.0000000000075
41,0.12136793979164213,500,-863.0000000000069
42,0.02387755817733705,500,-988.0000000000072
43,0.013678815423045308,500,-560.0000000000053
44,0.03777804253809154,500,-2314.999999999976
45,0.04238991259597242,500,-564.0000000000053
46,0.01617894272413105,500,-564.0000000000053
47,0.012244134535081684,500,-560.0000000000053
48,0.011967498695943504,500,-560.0000000000053
49,0.009836693217977881,500,-560.0000000000053
50,0.0086262885062024,500,-560.0000000000053
51,0.2563232510536909,500,-876.0000000000058
52,0.02291320054139942,500,-560.0000000000053
53,0.05821142850257456,500,-690.0000000000053
54,0.016295620388351383,500,-629.0000000000053
55,0.011692338723223656,500,-560.0000000000053
56,0.01830145014077425,500,-1056.0000000000064
57,0.011619945171754808,500,-560.0000000000053
58,0.009773299534339457,500,-564.0000000000053
59,0.0126355422323104,500,-683.0000000000053
60,0.011174963320605457,500,-560.0000000000053
61,0.18495782470330596,500,-904.0000000000081
62,0.07050856054015457,500,-622.0000000000068
63,0.07137226610817016,500,-1265.9999999999898
64,0.031275237686932085,500,-568.0000000000055
65,0.023696671213954686,500,-563.0000000000053
66,0.018662737408652902,500,-560.0000000000053
67,0.01870039574755356,500,-564.0000000000053
68,0.012107744162436575,500,-562.0000000000053
69,0.018717450796626508,500,-560.0000000000053
70,0.00904987444775179,500,-560.0000000000053
71,0.08000673405826092,500,-560.0000000000053
72,0.03283609907561913,500,-560.0000000000053
73,0.017767344436608254,500,-561.0000000000053
74,0.011546747368760407,500,-568.0000000000055
75,0.040062643992248924,500,-560.0000000000053
76,0.04485014139302075,500,-593.000000000006
77,0.0837950326083228,500,-560.0000000000053
78,0.02807462649140507,500,-560.0000000000053
79,0.04272489618556574,500,-560.0000000000053
80,0.02099587158858776,500,-562.0000000000053
81,0.1414658528701402,500,-564.0000000000053
82,0.011924541985616087,500,-560.0000000000053
83,0.012915459896728862,500,-560.0000000000053
84,0.022558797252306247,500,-564.0000000000053
85,0.005852256665413734,500,-560.0000000000053
86,0.03293029967369512,500,-560.0000000000053
87,0.07602669422212056,500,-772.00000000001
88,0.03140877488674596,500,-565.0000000000055
89,0.015232093329075724,500,-560.0000000000053
90,0.05654333789879456,500,-560.0000000000053
91,0.04476424227980897,500,-560.0000000000053
92,0.013321368119562976,500,-564.0000000000053
93,0.007989894015176106,500,-562.0000000000053
94,0.0927295269514434,500,-2549.999999999976
95,0.017048378016334027,500,-560.0000000000053
96,0.010483573647507,500,-565.0000000000055
97,0.013375739175622584,500,-561.0000000000053
98,0.003076068725116784,500,-560.0000000000053
99,0.00410809040258755,500,-560.0000000000053
100,0.011201458544412162,500,-560.0000000000053
