episode,loss,steps,rewards
1,0.3506282192915678,500,-1373.9999999999966
2,0.1830017370954156,500,-2852.9999999999736
3,0.09098482496105134,500,-2075.999999999981
4,0.07591107909940183,500,-2120.999999999981
5,0.027942294321022926,500,-2081.9999999999804
6,0.02633303637476638,500,-2079.999999999981
7,0.012240649288753047,500,-2164.9999999999786
8,0.014684793606982566,500,-2096.9999999999804
9,0.007451543800416402,500,-2093.9999999999804
10,0.011484598302457016,500,-2088.9999999999804
11,0.25164904186688364,500,-2549.999999999976
12,0.04175774659961462,500,-1173.0000000000011
13,0.027649097973946483,500,-1259.9999999999968
14,0.020310573927359656,500,-1063.0000000000061
15,0.015093195985653438,500,-1057.0000000000064
16,0.010946703594410792,500,-1057.0000000000064
17,0.009331285563646815,500,-1057.0000000000064
18,0.0076788964146981015,500,-1057.0000000000064
19,0.00660292421063059,500,-1059.0000000000064
20,0.0052761179888620975,500,-1071.0000000000057
21,0.2296038606800139,500,-1340.9999999999923
22,0.035979427698999644,500,-1063.0000000000061
23,0.011960449739999603,500,-1057.0000000000064
24,0.008461285789555404,500,-1059.0000000000064
25,0.0047931352053783485,500,-1057.0000000000064
26,0.004067990849624038,500,-1057.0000000000064
27,0.006423593028346658,500,-1058.0000000000064
28,0.004196934286104806,500,-1057.0000000000064
29,0.006083581840342959,500,-1079.0000000000055
30,0.013275523170057568,500,-1061.0000000000061
31,0.13807205350894947,500,-1082.0000000000052
32,0.017445663096877978,500,-1062.0000000000061
33,0.017034481797440094,500,-1553.9999999999898
34,0.01743567256332608,500,-1550.9999999999898
35,0.011672282391125919,500,-1550.9999999999898
36,0.011407181807226153,500,-1550.9999999999898
37,0.010787081790211232,500,-1550.9999999999898
38,0.020981607555106165,500,-1551.9999999999898
39,0.05526326543733012,500,-1550.9999999999898
40,0.005187313458445714,500,-1550.9999999999898
41,0.05631417853210587,500,-1550.9999999999898
42,0.009833922617690404,500,-1550.9999999999898
43,0.009405151548839058,500,-1057.0000000000064
44,0.00941101400073967,500,-1120.0000000000039
45,0.008139878616173518,500,-1124.0000000000036
46,0.011429616774912575,500,-1097.0000000000048
47,0.008097704203304601,500,-1372.9999999999902
48,0.011179551587672905,500,-1120.0000000000039
49,0.013373829829273745,500,-1127.0000000000034
50,0.02525545452145161,500,-1304.9999999999943
51,0.18493877507653086,500,-2041.9999999999814
52,0.028621703621698545,500,-1955.9999999999834
53,0.014064540169449174,500,-1055.0000000000066
54,0.009341663971368689,500,-2044.9999999999814
55,0.007354578466911335,500,-1826.9999999999854
56,0.0049807224748219595,500,-1550.9999999999898
57,0.005086097464110935,500,-1249.9999999999968
58,0.005658491252208478,500,-1055.0000000000066
59,0.00559448248319677,500,-1055.0000000000066
60,0.005004494547611102,500,-1055.0000000000066
61,0.2947971211047843,500,-1055.0000000000066
62,0.04913725392520428,500,-1628.9999999999811
63,0.027358085016719998,500,-1056.0000000000064
64,0.03344201225688448,500,-1055.0000000000066
65,0.024231747631449252,500,-1057.0000000000064
66,0.025869123397162182,500,-1095.0000000000048
67,0.03671746881131548,500,-1055.0000000000066
68,0.01704145649704151,500,-1055.0000000000066
69,0.024431328631442737,500,-1055.0000000000066
70,0.03581692725647008,500,-1055.0000000000066
71,0.3888997434340417,500,-1059.0000000000064
72,0.13954963712533935,500,-2549.999999999976
73,0.041690575200365856,500,-1055.0000000000066
74,0.02381679657276254,500,-1055.0000000000066
75,0.01956942363770213,500,-1055.0000000000066
76,0.011456663220888003,500,-1055.0000000000066
77,0.02207420354470378,500,-1063.0000000000061
78,0.016006809390702984,500,-1055.0000000000066
79,0.027514947003568522,500,-1209.9999999999995
80,0.01598001469791052,500,-1055.0000000000066
81,0.36201260636351074,500,-1055.0000000000066
82,0.035286258311592975,500,-1055.0000000000066
83,0.028143874396570026,500,-1055.0000000000066
84,0.014948666748066898,500,-1055.0000000000066
85,0.013118848136335145,500,-1055.0000000000066
86,0.0074724351826444034,500,-1055.0000000000066
87,0.005312947849131887,500,-1055.0000000000066
88,0.006920743066038995,500,-1055.0000000000066
89,0.004028891493748233,500,-1055.0000000000066
90,0.002649066948906693,500,-1055.0000000000066
91,0.49205867232964373,500,-1109.000000000004
92,0.022084779795026408,500,-1056.0000000000064
93,0.014820825136703207,500,-1109.0000000000036
94,0.00980293427282595,500,-1055.0000000000066
95,0.0134618645394512,500,-1055.0000000000066
96,0.008572874972087448,500,-1057.0000000000064
97,0.007514031901111593,500,-1059.0000000000064
98,0.0042106553703779356,500,-1058.0000000000064
99,0.0033890203859282338,500,-1057.0000000000064
100,0.015468545947485837,500,-1055.0000000000066
