episode,loss,steps,rewards
1,1.3315175198097422,500,-1564.9999999999893
2,0.005742204690975996,500,-1550.9999999999898
3,0.004935257016622358,500,-1552.9999999999898
4,0.26659379303156855,500,-3083.999999999975
5,0.1277377662435174,500,-1550.9999999999898
6,0.026382626112783327,500,-1550.9999999999898
7,0.012845443057594821,500,-1550.9999999999898
8,0.009521709266933612,500,-1550.9999999999898
9,0.007569018337788293,500,-1550.9999999999898
10,0.006612871325298329,500,-1636.9999999999889
11,0.32695980260521174,500,-2653.9999999999786
12,0.061787076974287626,500,-1384.9999999999898
13,0.05034241466829553,500,-1550.9999999999898
14,0.0300754843930481,500,-1550.9999999999898
15,0.021105894369189627,500,-1552.9999999999898
16,0.018728197454707697,500,-1698.9999999999898
17,0.01977240704384167,500,-1553.9999999999898
18,0.015420667244063225,500,-1552.9999999999898
19,0.013213824496255256,500,-1551.9999999999898
20,0.011161336724064313,500,-1553.9999999999898
21,0.5840769922765903,500,-1715.9999999999843
22,0.0974543209776748,500,-1550.9999999999898
23,0.09001983044389636,500,-810.0000000000091
24,0.062681311031105,500,-1115.0000000000039
25,0.040180875562364236,500,-1834.9999999999868
26,0.029442029066151006,500,-1552.9999999999898
27,0.025407696187263355,500,-1550.9999999999898
28,0.014181741625303402,500,-1553.9999999999898
29,0.015302149840688799,500,-1942.9999999999884
30,0.020316687873215413,500,-1550.9999999999898
31,0.6621928559029475,500,-1196.0
32,0.058765500894980505,500,-917.0000000000091
33,0.05062406076793559,500,-1182.9999999999927
34,0.041286958733981007,500,-1504.9999999999898
35,0.03006242148869205,500,-1550.9999999999898
36,0.022607825775980018,500,-1551.9999999999898
37,0.019235678009397815,500,-1551.9999999999898
38,0.019775071247655433,500,-1551.9999999999898
39,0.015419897112238687,500,-1550.9999999999898
40,0.013659024802880594,500,-1550.9999999999898
41,0.4879851361755282,500,-686.0000000000084
42,0.06141958257532679,500,-1072.0000000000057
43,0.038144648350426,500,-961.0000000000082
44,0.03018735692370683,500,-839.0000000000091
45,0.03389569049165584,500,-608.0000000000064
46,0.036471323512727395,500,-576.0000000000056
47,0.03676933660480427,500,-586.0000000000058
48,0.039160679399967195,500,-1550.9999999999898
49,0.028464827045449056,500,-806.0000000000091
50,0.028160161979321856,500,-1550.9999999999898
51,0.36706574716977775,500,-676.0000000000061
52,0.10143933205632492,500,-564.0000000000055
53,0.07472512966371142,500,-573.0000000000056
54,0.052391872037318536,500,-565.0000000000055
55,0.0369827574287192,500,-562.0000000000053
56,0.02716352296085097,500,-563.0000000000053
57,0.030292124616215006,500,-577.0000000000057
58,0.020628916473884602,500,-561.0000000000053
59,0.017623552995792123,500,-560.0000000000053
60,0.02847952107456513,500,-560.0000000000053
61,0.2660571792572737,500,-568.0000000000055
62,0.21781672507664188,500,-2228.999999999977
63,0.08455419970164076,500,-567.0000000000055
64,0.04546682291745674,500,-570.0000000000056
65,0.038683184156019707,500,-560.0000000000053
66,0.0512719031899469,500,-560.0000000000053
67,0.04234136253636098,500,-560.0000000000053
68,0.07556236577325035,500,-560.0000000000053
69,0.04611047754471656,500,-560.0000000000053
70,0.05049930071108975,500,-560.0000000000053
71,0.29345222857082265,500,-561.0000000000053
72,0.055938313766382634,500,-588.0000000000059
73,0.027948699725529876,500,-564.0000000000053
74,0.021065732441144062,500,-560.0000000000053
75,0.015162161802858464,500,-560.0000000000053
76,0.013481497566695907,500,-560.0000000000053
77,0.009637055448235645,56,-58.500000000000036
78,0.04676743092358811,500,-564.0000000000053
79,0.039860840257722886,500,-560.0000000000053
80,0.040184467039332955,500,-561.0000000000053
81,3.087307298884672,17,-16.60000000000001
82,0.18960285012435635,500,-560.0000000000053
83,0.27466549853925243,160,-172.89999999999944
84,0.08877531034426647,500,-560.0000000000053
85,0.01214981967738519,12,-14.100000000000007
86,0.0024071562627796085,10,-7.9
87,0.0016859223309438677,10,-7.9
88,0.0027138925419421867,10,-7.9
89,0.005557903071166948,10,-7.9
90,0.004637943510897457,10,-7.9
91,1.2559967666864396,15,-13.400000000000007
92,0.0705063133077188,11,-9.000000000000002
93,0.06834385301917792,10,-7.9
94,0.47817810705822444,23,-22.200000000000017
95,0.25533501475770026,500,-560.0000000000053
96,0.21103042289288715,500,-2049.9999999999814
97,0.1780781738714061,22,-21.100000000000016
98,0.02648809617385268,10,-7.9
99,0.21430307476791544,182,-541.1000000000018
100,0.01884723894763738,10,-7.9
