episode,loss,steps,rewards
1,0.3056634774133563,500,-2674.999999999976
2,0.28840225560218097,500,-1183.999999999993
3,0.139998506937176,500,-2474.9999999999773
4,0.03858482066521442,273,-449.2000000000035
5,0.07213693195060916,73,-97.1999999999998
6,0.11238509454060255,164,-298.3000000000005
7,0.05997097753849677,173,-615.2000000000022
8,0.05408335062162951,500,-986.0000000000086
9,0.041888276196550576,500,-608.0000000000064
10,0.030268705315331504,472,-1321.099999999992
11,0.6161122902046217,227,-638.6000000000029
12,0.21027245920450582,137,-223.59999999999937
13,0.2255048449151218,24,-43.300000000000026
14,0.15474434267906917,21,-42.00000000000002
15,0.13816233157463695,23,-30.200000000000024
16,0.23555999831296504,16,-14.500000000000009
17,0.16027790121734142,36,-56.50000000000002
18,0.1871759998301665,45,-46.40000000000005
19,0.1894287783652544,16,-14.500000000000009
20,0.17047442644834518,15,-23.400000000000013
21,2.8399953097105026,34,-67.29999999999995
22,0.32041333935037253,500,-1101.0000000000016
23,0.06637126244604588,10,-7.9
24,0.09961311013570853,14,-22.30000000000001
25,0.10367760487965175,14,-20.30000000000001
26,0.10234047919511795,10,-7.9
27,0.10494075194001198,10,-7.9
28,0.14673855751752854,10,-7.9
29,0.08506289012730121,10,-7.9
30,0.08352512046694756,10,-7.9
31,0.7548783548399806,500,-1018.0000000000097
32,0.17629511021077632,10,-7.9
33,0.16294644810259343,10,-7.9
34,0.23849642649292946,10,-7.9
35,0.17173185124993323,10,-7.9
36,0.11425263117998838,10,-7.9
37,0.10406205393373966,10,-7.9
38,0.17711296156048775,10,-7.9
39,0.15415656256179014,12,-12.100000000000003
40,0.0953017689964988,11,-9.000000000000002
41,9.770339913666248,16,-26.500000000000014
42,2.6954820454120636,14,-19.30000000000001
43,2.1272169202566147,12,-14.100000000000007
44,1.373858481645584,12,-17.10000000000001
45,1.180899983102625,11,-13.000000000000005
46,1.0891088436950336,11,-9.000000000000002
47,0.7841122955083847,10,-7.9
48,0.4258489568125118,11,-12.000000000000005
49,0.4681912396962826,13,-17.20000000000001
50,0.39297339171171186,10,-7.9
51,4.511711160341899,21,-39.00000000000002
52,1.6415140877167385,12,-10.100000000000003
53,1.634205734729767,10,-7.9
54,1.9191191613674163,10,-7.9
55,5.020412271673029,11,-9.000000000000002
56,0.6817107379436493,10,-7.9
57,0.5580206204429269,500,-575.0000000000056
58,0.6292916089296341,10,-7.9
59,0.2669700920581818,10,-7.9
60,0.3733366385102272,10,-7.9
61,4.783677506446838,10,-7.9
62,0.9742689728736877,10,-7.9
63,6.840180897712708,10,-7.9
64,4.260059993714094,16,-14.500000000000009
65,1.0238696783781052,12,-10.100000000000003
66,0.9559254735708237,10,-7.9
67,1.3078937351703643,10,-7.9
68,0.6420981019735337,10,-7.9
69,0.6708029325191791,13,-11.200000000000005
70,0.6434815853834153,10,-7.9
71,2.6050579796234765,24,-33.300000000000026
72,7.775502975170429,13,-11.200000000000005
73,2.5457255840301514,10,-7.9
74,1.2748194754123687,15,-13.400000000000007
75,1.2045099869370461,10,-7.9
76,1.243052077293396,10,-7.9
77,0.7238461673259735,10,-7.9
78,0.655208557844162,12,-14.100000000000007
79,0.6497587323188782,10,-7.9
80,0.9236453264951706,10,-7.9
81,6.243693045207432,14,-16.30000000000001
82,4.296553927105527,86,-395.50000000000057
83,3.9457128842671714,12,-13.100000000000007
84,6.474280595779419,11,-11.000000000000005
85,1.4678387343883514,10,-7.9
86,1.2901091227928798,12,-10.100000000000003
87,1.8759627848863603,10,-7.9
88,3.943885934352875,10,-7.9
89,1.4045062715357,11,-11.000000000000005
90,1.160020911693573,10,-7.9
91,2.037406866749128,12,-18.10000000000001
92,3.1801100373268127,10,-7.9
93,1.1806053578853608,10,-7.9
94,1.5518660098314285,10,-7.9
95,2.5467115799585978,15,-13.400000000000007
96,4.296605909864108,12,-10.100000000000003
97,1.0484587788581847,10,-7.9
98,1.3173177350651135,11,-13.000000000000005
99,2.7754577696323395,12,-14.100000000000007
100,2.4247836828231812,10,-7.9
