episode,loss,steps,rewards
1,0.28926194725558163,500,-1728.9999999999816
2,0.08012684335559607,500,-1463.9999999999925
3,0.04924762120097875,500,-1222.9999999999986
4,0.03480219870433211,500,-1359.999999999991
5,0.01575857659801841,500,-1550.9999999999898
6,0.008290053199743852,500,-1550.9999999999898
7,0.004902591403806582,500,-1555.9999999999898
8,0.003416086914134212,500,-1550.9999999999898
9,0.0024931008751736955,500,-1551.9999999999898
10,0.0019292307039140723,500,-1550.9999999999898
11,0.13507521613128484,500,-864.0000000000093
12,0.0259726357946638,500,-560.0000000000053
13,0.03402963660866953,500,-724.0000000000091
14,0.012873339889687486,500,-1054.0000000000064
15,0.009883504775818437,500,-560.0000000000053
16,0.007863974189269356,500,-580.0000000000057
17,0.00580841198694543,500,-568.0000000000055
18,0.005471072580345208,500,-582.0000000000058
19,0.005227285671251593,500,-580.0000000000057
20,0.004397134736122098,500,-588.0000000000059
21,0.11187789177382365,500,-2049.9999999999814
22,0.026365157237509266,500,-679.0000000000053
23,0.017335546853137204,500,-560.0000000000053
24,0.016850890833709855,500,-585.0000000000059
25,0.015639972347125875,500,-564.0000000000053
26,0.019035668131662534,500,-1314.9999999999939
27,0.007954095902023254,500,-838.0000000000053
28,0.00811598644926562,500,-566.0000000000055
29,0.061211402371380244,500,-560.0000000000053
30,0.004940770086439443,500,-560.0000000000053
31,0.07800865632423665,500,-560.0000000000053
32,0.027093574104161234,500,-560.0000000000053
33,0.025412792993680343,500,-1151.999999999996
34,0.01679345768262283,500,-568.0000000000055
35,0.014447006986592896,500,-560.0000000000053
36,0.027808615048619686,500,-560.0000000000053
37,0.007579554964293493,500,-560.0000000000053
38,0.005439391733976663,500,-560.0000000000053
39,0.003974106071305869,500,-564.0000000000053
40,0.002132069606508594,500,-560.0000000000053
41,0.1175386434547254,500,-560.0000000000053
42,0.01264030379059841,500,-564.0000000000053
43,0.007023481701464334,500,-560.0000000000053
44,0.08378762557031587,500,-2396.999999999976
45,0.02511966045899317,500,-560.0000000000053
46,0.014800282991694984,500,-560.0000000000053
47,0.007978156013647094,500,-560.0000000000053
48,0.00439071490430797,500,-560.0000000000053
49,0.0039649305727725735,500,-564.0000000000053
50,0.007976935637823772,500,-1254.9999999999975
51,0.19903415753459558,500,-560.0000000000053
52,0.01631201096402947,500,-561.0000000000053
53,0.023355858593189623,500,-684.0000000000082
54,0.008026878462580498,500,-560.0000000000053
55,0.013062643022552948,500,-560.0000000000053
56,0.018855143149761715,500,-560.0000000000053
57,0.018882275924697753,500,-560.0000000000053
58,0.026923530731699428,500,-560.0000000000053
59,0.015237938282560207,500,-564.0000000000053
60,0.06990965258059441,500,-560.0000000000053
61,0.1539907377769705,500,-560.0000000000053
62,0.03519530452770414,500,-564.0000000000053
63,0.023085454195417698,500,-560.0000000000053
64,0.010109799867634137,500,-560.0000000000053
65,0.003084341604822839,500,-560.0000000000053
66,0.013927837162886135,500,-560.0000000000053
67,0.008224528414255474,500,-560.0000000000053
68,0.0019131900714619405,500,-560.0000000000053
69,0.010160521999288904,500,-564.0000000000053
70,0.01142350660338525,500,-560.0000000000053
71,0.031170287429718883,500,-560.0000000000053
72,0.001843495545350379,500,-560.0000000000053
73,0.0011525453777171605,500,-564.0000000000053
74,0.01058182175757247,500,-688.0000000000084
75,0.004413474918943393,500,-560.0000000000053
76,0.0015885134933496373,500,-560.0000000000053
77,0.0035408717554855683,500,-560.0000000000053
78,0.00369237036647246,500,-560.0000000000053
79,0.002028615646988328,500,-562.0000000000053
80,0.0016548863862481085,500,-560.0000000000053
81,0.016583320872974584,500,-564.0000000000053
82,0.0024241665019744687,500,-560.0000000000053
83,0.002422778574842596,500,-560.0000000000053
84,0.0020203197870341683,500,-560.0000000000053
85,0.0017472522180141824,500,-560.0000000000053
86,0.0011463317473071584,500,-560.0000000000053
87,0.0013069809427490781,500,-560.0000000000053
88,0.0798614512336353,500,-3019.999999999973
89,0.03051754485000856,500,-560.0000000000053
90,0.017553330389564508,500,-579.0000000000057
91,0.21804151538724545,500,-562.0000000000053
92,0.015537032626540168,500,-560.0000000000053
93,0.005055920220809639,500,-564.0000000000053
94,0.006104112755660026,500,-561.0000000000053
95,0.0030579029245491256,500,-565.0000000000055
96,0.0016888007386332902,500,-560.0000000000053
97,0.009171019202372918,500,-564.0000000000053
98,0.003204462127581792,500,-560.0000000000053
99,0.013449843327431153,500,-560.0000000000053
100,0.0022309541218528467,500,-560.0000000000053
