episode,loss,steps,rewards
1,0.3458095796443522,500,-2515.999999999979
2,0.14583520041964948,500,-1727.9999999999857
3,0.07787439867295325,500,-2683.999999999974
4,0.03972855060081929,500,-1569.9999999999893
5,0.01968908815737814,500,-1594.9999999999884
6,0.013774363744305447,500,-1554.9999999999898
7,0.010760235684690997,500,-1550.9999999999898
8,0.00782089859462576,500,-1596.9999999999886
9,0.006781591906270478,500,-1971.9999999999807
10,0.006498153565626125,500,-1670.9999999999864
11,0.19334278788859957,500,-1875.9999999999798
12,0.04264776397775859,500,-1550.9999999999898
13,0.036009781781584024,500,-1056.0000000000064
14,0.029983051500748842,500,-1529.9999999999898
15,0.025716149376239627,500,-1767.999999999988
16,0.02559923104860354,500,-1149.9999999999961
17,0.03295371407573111,500,-890.0000000000091
18,0.03060674675757764,500,-698.0000000000086
19,0.024490961044095455,500,-746.0000000000091
20,0.01647756910091266,500,-596.000000000006
21,0.30159076050808853,462,-559.1000000000056
22,0.0976669770446606,500,-678.0000000000082
23,0.03833432168572803,44,-113.2999999999999
24,0.06446657269215211,500,-632.0000000000069
25,0.040835970455256755,500,-736.0000000000091
26,0.22948978910658588,47,-122.59999999999988
27,0.058649795638484645,360,-404.9000000000024
28,0.02546745864912031,49,-124.79999999999987
29,0.20910939958605307,211,-627.0000000000025
30,0.10691784248462811,112,-124.09999999999968
31,0.6841586167540621,102,-109.09999999999977
32,0.3346828003785575,401,-1215.9999999999989
33,0.12676773881586267,500,-2420.999999999976
34,0.08307515003252774,12,-12.100000000000007
35,0.09802084196020257,11,-11.000000000000005
36,0.035756074230779304,11,-11.000000000000005
37,0.058107123943045735,12,-10.100000000000003
38,0.05849921169944785,11,-9.000000000000002
39,0.09516041439448325,53,-139.19999999999985
40,0.3373332191258669,10,-7.9
41,2.8061143641670543,30,-56.90000000000001
42,0.6811305055251489,13,-15.200000000000008
43,0.6441158020496368,25,-48.40000000000003
44,0.5419767775705883,14,-16.300000000000004
45,0.49371276786703555,122,-319.10000000000053
46,0.17351766427357992,12,-12.100000000000007
47,0.34050249543008454,229,-686.8000000000029
48,0.13432397378178743,13,-17.20000000000001
49,0.2376512687872438,17,-25.600000000000016
50,0.2771037146449089,14,-20.30000000000001
51,3.4321216236461294,11,-9.000000000000002
52,1.5053160798091154,26,-57.50000000000001
53,1.6694362520194443,61,-149.9999999999998
54,0.916831737055498,17,-27.600000000000016
55,0.7327902940186587,11,-9.000000000000002
56,0.7854899793863297,10,-7.9
57,0.4867078220564872,500,-2549.999999999976
58,0.30471884299601826,14,-14.300000000000006
59,0.2640528194606304,10,-7.9
60,0.10468181855976581,10,-7.9
61,6.7115368117456855,23,-35.20000000000002
62,3.4848572810490928,12,-10.100000000000003
63,1.3983787975528024,11,-11.000000000000005
64,4.105609188477199,27,-58.6
65,1.7665482103824615,10,-7.9
66,0.6231333166360855,10,-7.9
67,1.0956281398733456,12,-14.100000000000007
68,2.2728242923816047,12,-12.100000000000003
69,1.611430487036705,10,-7.9
70,1.5966917708516122,10,-7.9
71,3.144338870048523,10,-7.9
72,3.678745170434316,18,-32.70000000000002
73,4.091532661364629,13,-17.20000000000001
74,2.1444113742221487,11,-13.000000000000005
75,2.3393663227558137,10,-7.9
76,1.7650696516036988,10,-7.9
77,1.4325309325666988,17,-22.60000000000001
78,2.661896441470493,11,-9.000000000000002
79,1.0756733959371394,11,-9.000000000000002
80,1.114904198050499,10,-7.9
81,2.6933223366737367,10,-7.9
82,1.276028686761856,10,-7.9
83,1.2215821295976639,11,-11.000000000000005
84,1.9600098814283098,14,-13.300000000000006
85,2.1433573037385942,10,-7.9
86,0.8269674003124237,10,-7.9
87,0.5610677048563957,10,-7.9
88,0.49287412166595457,10,-7.9
89,0.6861856471408497,11,-11.000000000000005
90,0.8021077622066844,11,-11.000000000000005
91,3.3986531853675843,10,-7.9
92,6.386792719364166,17,-22.60000000000001
93,10.989053921266036,11,-11.000000000000005
94,3.3601239720980325,12,-18.10000000000001
95,3.3554286498289843,13,-18.20000000000001
96,2.016922175884247,10,-7.9
97,1.2208863670627277,12,-12.100000000000003
98,1.099975861608982,12,-12.100000000000003
99,1.5492515504360198,10,-7.9
100,2.017997366189957,10,-7.9
