episode,loss,steps,rewards
1,0.26198840311355887,500,-2759.999999999973
2,0.05621248275600374,500,-2196.9999999999773
3,0.04002535802405328,500,-2154.999999999976
4,0.01935357772023417,500,-2549.999999999976
5,0.0030912931125021714,500,-2549.999999999976
6,0.01646993133422336,500,-2549.999999999976
7,0.00034342579527536543,500,-2549.999999999976
8,0.00010937982870028406,500,-2549.999999999976
9,0.007213975897059352,500,-2320.9999999999795
10,0.00622768468355207,500,-2549.999999999976
11,0.1484592156984727,500,-2089.9999999999804
12,0.02056047390808817,500,-2049.9999999999814
13,0.005086692006676457,500,-2049.9999999999814
14,0.00275100982749791,500,-2051.9999999999814
15,0.03187363665867088,500,-2055.9999999999814
16,0.005353025615906518,500,-2549.999999999976
17,0.003007920266376459,500,-2049.9999999999814
18,0.03153441453508276,500,-2049.9999999999814
19,0.004065277358312667,500,-2049.9999999999814
20,4.9811330084875036e-05,500,-2049.9999999999814
21,0.06536650124299104,500,-2049.9999999999814
22,0.0030040160311145883,500,-2050.9999999999814
23,0.01782836352920276,500,-2050.9999999999814
24,0.044790252556762424,500,-2050.9999999999814
25,0.05475336397724459,500,-2546.9999999999764
26,0.004846435270184884,500,-2049.9999999999814
27,0.0012441875288045595,500,-2049.9999999999814
28,0.00031424923618624234,500,-2049.9999999999814
29,0.00013607949211287006,500,-2049.9999999999814
30,0.00014336875827635254,500,-2049.9999999999814
31,0.3600189155987464,500,-1128.0000000000034
32,0.10352011747832876,500,-1194.9999999999998
33,0.2646786953499541,500,-1640.999999999987
34,0.012287922576651908,500,-2047.9999999999814
35,0.039528574623225725,500,-1101.0000000000045
36,0.08746675898629473,500,-1550.9999999999898
37,0.002221142835547653,500,-1061.0000000000061
38,0.0018706778338946606,500,-1118.0000000000039
39,0.0014130133184135048,500,-1550.9999999999898
40,0.004584832589916914,500,-920.0000000000082
41,0.17226655097934418,500,-2049.9999999999814
42,0.057434092447103464,500,-560.0000000000053
43,0.04562935577223834,500,-767.0000000000091
44,0.11237383362744004,500,-2367.999999999976
45,0.09701824192516506,500,-1110.0000000000002
46,0.01256773505511228,500,-654.0000000000066
47,0.007755012178327888,500,-636.000000000007
48,0.0028770951941623933,500,-560.0000000000053
49,0.00037731795559221837,500,-560.0000000000053
50,0.00039881527956742955,500,-560.0000000000053
51,0.07222254252618038,488,-751.7000000000088
52,0.7584597036347062,59,-61.80000000000002
53,1.1357216993084467,71,-74.99999999999994
54,0.627059686375368,45,-46.40000000000005
55,1.9480253306204733,73,-79.19999999999992
56,1.3403909860152219,175,-278.3999999999999
57,1.3160135691453303,56,-66.49999999999997
58,0.13057838460164412,14,-12.300000000000006
59,0.13023196932944384,55,-63.4
60,0.040377989131957295,10,-7.9
61,2.667057015247643,500,-2049.9999999999814
62,2.2777120609153063,500,-2409.999999999976
63,0.39852599293843377,500,-1074.0000000000057
64,0.27104722108959683,500,-1055.0000000000066
65,0.568761973642977,500,-2549.999999999976
66,0.5931396556058899,500,-1615.999999999988
67,0.04080724389215175,500,-1483.9999999999898
68,0.03087209262866054,500,-1550.9999999999898
69,0.19750844134936416,500,-1550.9999999999898
70,0.15521869788611367,500,-1725.999999999984
71,0.6789576762986835,500,-2572.999999999976
72,0.1091335394346388,500,-1550.9999999999898
73,0.06372877058631275,500,-1550.9999999999898
74,0.1572506734955823,500,-1572.999999999989
75,0.002955519909007194,500,-1550.9999999999898
76,0.032584152597943644,500,-1552.9999999999898
77,0.010484825576238905,500,-1550.9999999999898
78,0.037943938868551554,500,-1550.9999999999898
79,0.0681828847656143,500,-2549.999999999976
80,0.0640801028695987,500,-1550.9999999999898
81,0.6157949007774005,500,-963.0000000000082
82,0.25395675940671936,500,-2549.999999999976
83,0.1879964410958346,500,-1550.9999999999898
84,0.056914346939476675,500,-1551.9999999999898
85,0.012466349735841504,500,-1550.9999999999898
86,0.009121173477500634,500,-1564.9999999999893
87,0.08199923561482865,500,-1550.9999999999898
88,0.0575303243821254,500,-1247.999999999997
89,0.018198183615124434,500,-1191.0
90,0.024544746222862613,500,-1055.0000000000066
91,0.11158655967775849,500,-1055.0000000000066
92,0.007633168488893716,500,-1084.0000000000052
93,0.0021585777796681214,500,-1055.0000000000066
94,0.00046012791433622626,500,-1055.0000000000066
95,0.00044652194150216927,500,-1055.0000000000066
96,0.001155917854314339,500,-1055.0000000000066
97,0.0010001694046354714,500,-1055.0000000000066
98,0.0004178024834304779,500,-1055.0000000000066
99,0.00012381213262774792,500,-1055.0000000000066
100,0.001446105875447671,500,-1055.0000000000066
